"unidade";"equipe";"cd_grupo_cid";"nm_grupo_cid";"consultas"
"CS SACO GRANDE";"334";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"120"
"CS SACO GRANDE";"334";"E10-E14";"DIABETES MELLITUS";"93"
"CS SACO GRANDE";"334";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"92"
"CS SACO GRANDE";"334";"M50-M54";"OUTRAS DORSOPATIAS";"80"
"CS SACO GRANDE";"334";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"73"
"CS SACO GRANDE";"334";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"72"
"CS SACO GRANDE";"334";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"53"
"CS SACO GRANDE";"335";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"706"
"CS SACO GRANDE";"335";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"270"
"CS SACO GRANDE";"335";"I10-I15";"DOENÇAS HIPERTENSIVAS";"182"
"CS SACO GRANDE";"335";"E10-E14";"DIABETES MELLITUS";"72"
"CS SACO GRANDE";"335";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"64"
"CS SACO GRANDE";"335";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"64"
"CS SACO GRANDE";"335";"M50-M54";"OUTRAS DORSOPATIAS";"61"
"CS SACO GRANDE";"335";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"49"
"CS SACO GRANDE";"335";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"47"
"CS SACO GRANDE";"335";"R50-R69";"SINTOMAS E SINAIS GERAIS";"46"
"CS SACO GRANDE";"336";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"607"
"CS SACO GRANDE";"336";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"547"
"CS SACO GRANDE";"336";"I10-I15";"DOENÇAS HIPERTENSIVAS";"384"
"CS SACO GRANDE";"336";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"174"
"CS SACO GRANDE";"336";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"132"
"CS SACO GRANDE";"336";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"132"
"CS SACO GRANDE";"336";"E10-E14";"DIABETES MELLITUS";"128"
"CS SACO GRANDE";"336";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"96"
"CS SACO GRANDE";"336";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"95"
"CS SACO GRANDE";"336";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"87"
"CS SANTINHO";"980";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"2079"
"CS SANTINHO";"980";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1196"
"CS SANTINHO";"980";"I10-I15";"DOENÇAS HIPERTENSIVAS";"215"
"CS SANTINHO";"980";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"102"
"CS SANTINHO";"980";"E10-E14";"DIABETES MELLITUS";"49"
"CS SANTINHO";"980";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"46"
"CS SANTINHO";"980";"M50-M54";"OUTRAS DORSOPATIAS";"44"
"CS SANTINHO";"980";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"40"
"CS SANTINHO";"980";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"37"
"CS SANTINHO";"980";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"34"
"CS SANTINHO";"981";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"937"
"CS SANTINHO";"981";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"909"
"CS SANTINHO";"981";"I10-I15";"DOENÇAS HIPERTENSIVAS";"401"
"CS SANTINHO";"981";"E10-E14";"DIABETES MELLITUS";"203"
"CS SANTINHO";"981";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"103"
"CS SANTINHO";"981";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"69"
"CS SANTINHO";"981";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"58"
"CS SANTINHO";"981";"M20-M25";"OUTROS TRANSTORNOS ARTICULARES";"45"
"CS SANTINHO";"981";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"39"
"CS SANTINHO";"981";"E00-E07";"TRANSTORNOS DA GLÂNDULA TIREÓIDE";"37"
"CS SANTINHO";"982";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1195"
"CS SANTINHO";"982";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"798"
"CS SANTINHO";"982";"I10-I15";"DOENÇAS HIPERTENSIVAS";"152"
"CS SANTINHO";"982";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"103"
"CS SANTINHO";"982";"E10-E14";"DIABETES MELLITUS";"49"
"CS SANTINHO";"982";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"47"
"CS SANTINHO";"982";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"31"
"CS SANTINHO";"982";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"31"
"CS SANTINHO";"982";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"27"
"CS SANTINHO";"982";"R50-R69";"SINTOMAS E SINAIS GERAIS";"27"
"CS SANTO ANTONIO DE LISBOA";"360";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"746"
"CS SANTO ANTONIO DE LISBOA";"360";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"246"
"CS SANTO ANTONIO DE LISBOA";"360";"I10-I15";"DOENÇAS HIPERTENSIVAS";"228"
"CS SANTO ANTONIO DE LISBOA";"360";"E10-E14";"DIABETES MELLITUS";"109"
"CS SANTO ANTONIO DE LISBOA";"360";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"86"
"CS SANTO ANTONIO DE LISBOA";"360";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"74"
"CS SANTO ANTONIO DE LISBOA";"360";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"65"
"CS SANTO ANTONIO DE LISBOA";"360";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"64"
"CS SANTO ANTONIO DE LISBOA";"360";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"59"
"CS SANTO ANTONIO DE LISBOA";"360";"R50-R69";"SINTOMAS E SINAIS GERAIS";"48"
"CS SANTO ANTONIO DE LISBOA";"361";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"842"
"CS SANTO ANTONIO DE LISBOA";"361";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"709"
"CS SANTO ANTONIO DE LISBOA";"361";"I10-I15";"DOENÇAS HIPERTENSIVAS";"160"
"CS SANTO ANTONIO DE LISBOA";"361";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"108"
"CS SANTO ANTONIO DE LISBOA";"361";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"108"
"CS SANTO ANTONIO DE LISBOA";"361";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"82"
"CS SANTO ANTONIO DE LISBOA";"361";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"76"
"CS SANTO ANTONIO DE LISBOA";"361";"M50-M54";"OUTRAS DORSOPATIAS";"64"
"CS SANTO ANTONIO DE LISBOA";"361";"N30-N39";"OUTRAS DOENÇAS DO APARELHO URINÁRIO";"60"
"CS SANTO ANTONIO DE LISBOA";"361";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"45"
"CS SANTO ANTONIO DE LISBOA";"362";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"717"
"CS SANTO ANTONIO DE LISBOA";"362";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"698"
"CS SANTO ANTONIO DE LISBOA";"362";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"145"
"CS SANTO ANTONIO DE LISBOA";"362";"I10-I15";"DOENÇAS HIPERTENSIVAS";"105"
"CS SANTO ANTONIO DE LISBOA";"362";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"90"
"CS SANTO ANTONIO DE LISBOA";"362";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"77"
"CS SANTO ANTONIO DE LISBOA";"362";"R50-R69";"SINTOMAS E SINAIS GERAIS";"74"
"CS SANTO ANTONIO DE LISBOA";"362";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"50"
"CS SANTO ANTONIO DE LISBOA";"362";"M50-M54";"OUTRAS DORSOPATIAS";"38"
"CS SANTO ANTONIO DE LISBOA";"362";"E10-E14";"DIABETES MELLITUS";"37"
"CS SAPE";"30";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1151"
"CS SAPE";"30";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"531"
"CS SAPE";"30";"I10-I15";"DOENÇAS HIPERTENSIVAS";"390"
"CS SAPE";"30";"E10-E14";"DIABETES MELLITUS";"127"
"CS SAPE";"30";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"126"
"CS SAPE";"30";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"88"
"CS SAPE";"30";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"85"
"CS SAPE";"30";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"84"
"CS SAPE";"30";"R50-R69";"SINTOMAS E SINAIS GERAIS";"73"
"CS SAPE";"30";"M50-M54";"OUTRAS DORSOPATIAS";"57"
"CS SAPE";"31";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1212"
"CS SAPE";"31";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"292"
"CS SAPE";"31";"I10-I15";"DOENÇAS HIPERTENSIVAS";"271"
"CS SAPE";"31";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"107"
"CS SAPE";"31";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"88"
"CS SAPE";"31";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"84"
"CS SAPE";"31";"E10-E14";"DIABETES MELLITUS";"82"
"CS SAPE";"31";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"81"
"CS SAPE";"31";"R10-R19";"SINTOMAS E SINAIS RELATIVOS AO APARELHO DIGESTIVO E AO ABDOME";"76"
"CS SAPE";"31";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"66"
"CS TAPERA";"260";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1164"
"CS TAPERA";"260";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"813"
"CS TAPERA";"260";"I10-I15";"DOENÇAS HIPERTENSIVAS";"454"
"CS TAPERA";"260";"E10-E14";"DIABETES MELLITUS";"223"
"CS TAPERA";"260";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"159"
"CS TAPERA";"260";"M50-M54";"OUTRAS DORSOPATIAS";"140"
"CS TAPERA";"260";"R50-R69";"SINTOMAS E SINAIS GERAIS";"126"
"CS TAPERA";"260";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"107"
"CS TAPERA";"260";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"98"
"CS TAPERA";"260";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"97"
"CS TAPERA";"261";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"785"
"CS TAPERA";"261";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"625"
"CS TAPERA";"261";"I10-I15";"DOENÇAS HIPERTENSIVAS";"267"
"CS TAPERA";"261";"E10-E14";"DIABETES MELLITUS";"243"
"CS TAPERA";"261";"R50-R69";"SINTOMAS E SINAIS GERAIS";"217"
"CS TAPERA";"261";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"183"
"CS TAPERA";"261";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"130"
"CS TAPERA";"261";"M50-M54";"OUTRAS DORSOPATIAS";"115"
"CS TAPERA";"261";"R10-R19";"SINTOMAS E SINAIS RELATIVOS AO APARELHO DIGESTIVO E AO ABDOME";"114"
"CS TAPERA";"261";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"107"
"CS TAPERA";"262";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"2362"
"CS TAPERA";"262";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"742"
"CS TAPERA";"262";"I10-I15";"DOENÇAS HIPERTENSIVAS";"495"
"CS TAPERA";"262";"E10-E14";"DIABETES MELLITUS";"172"
"CS TAPERA";"262";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"131"
"CS TAPERA";"262";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"73"
"CS TAPERA";"262";"M50-M54";"OUTRAS DORSOPATIAS";"61"
"CS TAPERA";"262";"R50-R69";"SINTOMAS E SINAIS GERAIS";"45"
"CS TAPERA";"262";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"38"
"CS TAPERA";"262";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"37"
"CS TAPERA";"263";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"847"
"CS TAPERA";"263";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"678"
"CS TAPERA";"263";"I10-I15";"DOENÇAS HIPERTENSIVAS";"285"
"CS TAPERA";"263";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"126"
"CS TAPERA";"263";"M50-M54";"OUTRAS DORSOPATIAS";"115"
"CS TAPERA";"263";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"108"
"CS TAPERA";"263";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"96"
"CS TAPERA";"263";"M20-M25";"OUTROS TRANSTORNOS ARTICULARES";"81"
"CS TAPERA";"263";"E10-E14";"DIABETES MELLITUS";"80"
"CS TAPERA";"263";"R50-R69";"SINTOMAS E SINAIS GERAIS";"72"
"CS TAPERA";"264";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1091"
"CS TAPERA";"264";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"742"
"CS TAPERA";"264";"I10-I15";"DOENÇAS HIPERTENSIVAS";"342"
"CS TAPERA";"264";"E10-E14";"DIABETES MELLITUS";"180"
"CS TAPERA";"264";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"118"
"CS TAPERA";"264";"R50-R69";"SINTOMAS E SINAIS GERAIS";"92"
"CS TAPERA";"264";"J40-J47";"DOENÇAS CRÔNICAS DAS VIAS AÉREAS INFERIORES";"91"
"CS TAPERA";"264";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"87"
"CS TAPERA";"264";"M50-M54";"OUTRAS DORSOPATIAS";"72"
"CS TAPERA";"264";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"71"
"CS TAPERA";"265";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1083"
"CS TAPERA";"265";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"499"
"CS TAPERA";"265";"I10-I15";"DOENÇAS HIPERTENSIVAS";"243"
"CS TAPERA";"265";"E10-E14";"DIABETES MELLITUS";"133"
"CS TAPERA";"265";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"109"
"CS TAPERA";"265";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"109"
"CS TAPERA";"265";"R50-R69";"SINTOMAS E SINAIS GERAIS";"93"
"CS TAPERA";"265";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"86"
"CS TAPERA";"265";"M50-M54";"OUTRAS DORSOPATIAS";"79"
"CS TAPERA";"265";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"73"
"CS TRINDADE";"850";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1249"
"CS TRINDADE";"850";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"610"
"CS TRINDADE";"850";"I10-I15";"DOENÇAS HIPERTENSIVAS";"377"
"CS TRINDADE";"850";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"212"
"CS TRINDADE";"850";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"142"
"CS TRINDADE";"850";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"104"
"CS TRINDADE";"850";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"102"
"CS TRINDADE";"850";"E10-E14";"DIABETES MELLITUS";"99"
"CS TRINDADE";"850";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"99"
"CS TRINDADE";"850";"M20-M25";"OUTROS TRANSTORNOS ARTICULARES";"92"
"CS TRINDADE";"851";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"531"
"CS TRINDADE";"851";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"404"
"CS TRINDADE";"851";"I10-I15";"DOENÇAS HIPERTENSIVAS";"267"
"CS TRINDADE";"851";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"232"
"CS TRINDADE";"851";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"220"
"CS TRINDADE";"851";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"202"
"CS TRINDADE";"851";"R40-R46";"SINTOMAS E SINAIS RELATIVOS À COGNIÇÃO, À PERCEPÇÃO, AO ESTADO EMOCIONAL E AO COMPORTAMENTO";"187"
"CS TRINDADE";"851";"E10-E14";"DIABETES MELLITUS";"181"
"CS TRINDADE";"851";"M50-M54";"OUTRAS DORSOPATIAS";"133"
"CS TRINDADE";"851";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"120"
"CS TRINDADE";"852";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"559"
"CS TRINDADE";"852";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"383"
"CS TRINDADE";"852";"I10-I15";"DOENÇAS HIPERTENSIVAS";"200"
"CS TRINDADE";"852";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"148"
"CS TRINDADE";"852";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"124"
"CS TRINDADE";"852";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"108"
"CS TRINDADE";"852";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"92"
"CS TRINDADE";"852";"E10-E14";"DIABETES MELLITUS";"92"
"CS TRINDADE";"852";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"91"
"CS TRINDADE";"852";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"68"
"CS TRINDADE";"853";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1704"
"CS TRINDADE";"853";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"883"
"CS TRINDADE";"853";"I10-I15";"DOENÇAS HIPERTENSIVAS";"194"
"CS TRINDADE";"853";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"111"
"CS TRINDADE";"853";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"107"
"CS TRINDADE";"853";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"93"
"CS TRINDADE";"853";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"82"
"CS TRINDADE";"853";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"81"
"CS TRINDADE";"853";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"72"
"CS TRINDADE";"853";"R50-R69";"SINTOMAS E SINAIS GERAIS";"56"
"CS TRINDADE";"854";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1063"
"CS TRINDADE";"854";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"614"
"CS TRINDADE";"854";"I10-I15";"DOENÇAS HIPERTENSIVAS";"303"
